year,team,probowler_count,win%,division,playoffs,attendance,capacity,attend%,climate,year 1 attend%,year 1 attendance
2014,nor,0.16908573607741093,-0.3374767992675478,-0.43608448195187843,-0.6414960643497905,73112.0,0.3297466398043776,1.0,-0.1923002762359031,0.96,73038.0
2015,nor,-1.0715553876713033,-0.3374767992675478,0.4626480036951401,-0.6414960643497905,73038.0,0.7306217330060137,0.96,-0.1923002762359031,1.0,73109.0
2016,nor,-1.0715553876713033,-0.3374767992675478,0.4626480036951401,-0.6414960643497905,73109.0,0.32934161318836175,1.0,-0.1923002762359031,0.96,73139.0
2017,nor,1.4097268598261252,0.967433491233637,-1.3348169675988968,0.8727330177782031,73139.0,0.7448257914149023,0.96,-0.1923002762359031,1.0,73051.0
2018,nor,1.8232739010756964,1.6198886364842293,-1.3348169675988968,1.6298475588421997,73051.0,0.32151109861205635,1.0,-0.1923002762359031,1.001,73082.0
2006,nyg,-0.24446130517216047,-0.011249226642251609,0.4626480036951401,0.11561847671420634,78613.0,1.0724304447053459,1.0,-0.1923002762359031,1.0,78731.0
2007,nyg,-1.0715553876713033,0.6412059186083408,-0.43608448195187843,3.1440766409701935,78731.0,1.0883614916019673,1.0,-0.1923002762359031,0.96,79069.0
2008,nyg,1.4097268598261252,1.2936610638589332,-1.3348169675988968,0.8727330177782031,79069.0,1.5787868445307656,0.96,-0.1923002762359031,0.98,78701.0
2009,nyg,0.16908573607741093,-0.011249226642251609,0.4626480036951401,-0.6414960643497905,78701.0,1.3011547608639813,0.98,-0.1923002762359031,0.96,79019.0
2010,nyg,0.5826327773269824,0.6412059186083408,-0.43608448195187843,-0.6414960643497905,79019.0,1.5717551324471566,0.96,-0.1923002762359031,0.96,79475.0
2011,nyg,-0.6580083464217319,0.3149783459830446,-1.3348169675988968,3.1440766409701935,79475.0,1.635884346649658,0.96,-0.1923002762359031,0.98,80495.0
2012,nyg,0.16908573607741093,0.3149783459830446,-0.43608448195187843,-0.6414960643497905,80495.0,1.5483036551266824,0.98,-0.1923002762359031,0.97,80148.0
2013,nyg,-1.0715553876713033,-0.3374767992675478,0.4626480036951401,-0.6414960643497905,80148.0,1.6143296118976984,0.97,-0.1923002762359031,0.96,78967.0
2014,nyg,-1.0715553876713033,-0.6637043718928439,0.4626480036951401,-0.6414960643497905,78967.0,1.564442151880206,0.96,-0.1923002762359031,0.96,79001.0
2015,nyg,0.16908573607741093,-0.6637043718928439,0.4626480036951401,-0.6414960643497905,79001.0,1.569223716097058,0.96,-0.1923002762359031,0.96,78789.0
2016,nyg,0.16908573607741093,0.967433491233637,-0.43608448195187843,0.11561847671420634,78789.0,1.5394092568625604,0.96,-0.1923002762359031,0.94,77179.0
2017,nyg,-1.0715553876713033,-1.6423870897687327,1.3613804893421588,-0.6414960643497905,77179.0,1.54392451368561,0.94,-0.1923002762359031,0.93,76940.0
2018,nyg,0.5826327773269824,-0.9899319445181402,1.3613804893421588,-0.6414960643497905,76940.0,1.6284216586641491,0.93,-0.1923002762359031,0.905,74664.0
2006,nyj,-1.0715553876713033,0.6412059186083408,-0.43608448195187843,0.11561847671420634,77321.0,1.1110402268157493,0.98,-0.1923002762359031,0.98,77106.0
2007,nyj,-1.4851024289208747,-1.3161595171434366,0.4626480036951401,-0.6414960643497905,77106.0,1.0814209334676552,0.98,-0.1923002762359031,0.95,78482.0
2008,nyj,1.4097268598261252,0.3149783459830446,0.4626480036951401,-0.6414960643497905,78482.0,1.612416192615672,0.95,-0.1923002762359031,0.96,77052.0
2009,nyj,0.5826327773269824,0.3149783459830446,-0.43608448195187843,1.6298475588421997,77052.0,1.2951275790780323,0.96,-0.1923002762359031,0.95,78596.0
2010,nyj,-0.24446130517216047,0.967433491233637,-0.43608448195187843,1.6298475588421997,78596.0,1.6286172572563038,0.95,-0.1923002762359031,0.96,78986.0
2011,nyj,0.16908573607741093,-0.011249226642251609,-0.43608448195187843,-0.6414960643497905,78986.0,1.5671142024719755,0.96,-0.1923002762359031,0.96,79088.0
2012,nyj,-0.6580083464217319,-0.6637043718928439,0.4626480036951401,-0.6414960643497905,79088.0,1.581458895122535,0.96,-0.1923002762359031,0.93,76957.0
2013,nyj,-0.6580083464217319,-0.011249226642251609,-0.43608448195187843,-0.6414960643497905,76957.0,1.6308895627760736,0.93,-0.1923002762359031,0.95,78160.0
2014,nyj,-0.6580083464217319,-1.3161595171434366,1.3613804893421588,-0.6414960643497905,78160.0,1.566655290735994,0.95,-0.1923002762359031,0.95,78160.0
2015,nyj,0.5826327773269824,0.6412059186083408,-0.43608448195187843,-0.6414960643497905,78160.0,1.566655290735994,0.95,-0.1923002762359031,0.95,78160.0
2016,nyj,-1.0715553876713033,-0.9899319445181402,1.3613804893421588,-0.6414960643497905,78160.0,1.566655290735994,0.95,-0.1923002762359031,0.94,77562.0
2017,nyj,-1.4851024289208747,-0.9899319445181402,1.3613804893421588,-0.6414960643497905,77562.0,1.5989334477047763,0.94,-0.1923002762359031,0.95,77982.0
2018,nyj,-0.24446130517216047,-1.3161595171434366,1.3613804893421588,-0.6414960643497905,77982.0,1.5413588915602694,0.95,-0.1923002762359031,0.952,78523.0
2008,rai,-0.6580083464217319,-0.9899319445181402,0.4626480036951401,-0.6414960643497905,57850.0,-1.051605439043938,0.92,1.8488477538759078,0.7,44284.0
2009,rai,-0.24446130517216047,-0.9899319445181402,0.4626480036951401,-0.6414960643497905,44284.0,-0.9999750275572024,0.7,1.8488477538759078,0.74,46431.0
2010,rai,0.16908573607741093,-0.011249226642251609,0.4626480036951401,-0.6414960643497905,46431.0,-1.0699450696007042,0.74,1.8488477538759078,0.94,59242.0
2011,rai,0.16908573607741093,-0.011249226642251609,0.4626480036951401,-0.6414960643497905,59242.0,-1.0323032918021104,0.94,1.8488477538759078,0.86,54216.0
2012,rai,-1.0715553876713033,-1.3161595171434366,0.4626480036951401,-0.6414960643497905,54216.0,-1.0298115397359076,0.86,1.8488477538759078,0.8,50444.0
2013,rai,-1.0715553876713033,-1.3161595171434366,1.3613804893421588,-0.6414960643497905,50444.0,-1.028037585952583,0.8,1.8488477538759078,1.03,57416.0
2014,rai,-1.0715553876713033,-1.6423870897687327,1.3613804893421588,-0.6414960643497905,57416.0,-2.0151293936870083,1.03,1.8488477538759078,0.87,54613.0
2015,rai,0.5826327773269824,-0.3374767992675478,0.4626480036951401,-0.6414960643497905,54613.0,-1.0660340483784332,0.87,1.8488477538759078,0.87,54584.0
2016,rai,1.4097268598261252,1.2936610638589332,-0.43608448195187843,0.11561847671420634,54584.0,-1.0705343441119415,0.87,1.8488477538759078,0.92,57775.0
2017,rai,0.5826327773269824,-0.6637043718928439,0.4626480036951401,-0.6414960643497905,57775.0,-1.0626115970878443,0.92,1.8488477538759078,1.03,57919.0
2018,rai,-1.0715553876713033,-1.3161595171434366,1.3613804893421588,-0.6414960643497905,57919.0,-1.9491978765815228,1.03,1.8488477538759078,0.938,52549.0
2006,phi,-0.24446130517216047,0.6412059186083408,-1.3348169675988968,0.8727330177782031,69224.0,-0.640208528632695,1.05,-0.1923002762359031,1.03,68169.0
2007,phi,-0.24446130517216047,-0.011249226642251609,1.3613804893421588,-0.6414960643497905,68169.0,-0.6056629852669803,1.03,-0.1923002762359031,1.02,69144.0
2008,phi,-0.6580083464217319,0.4780921322956927,-0.43608448195187843,1.6298475588421997,69144.0,-0.38900882795824526,1.02,-0.1923002762359031,1.02,69144.0
2009,phi,2.2368209423252683,0.967433491233637,-0.43608448195187843,0.11561847671420634,69144.0,-0.38900882795824526,1.02,-0.1923002762359031,1.02,69144.0
2010,phi,0.5826327773269824,0.6412059186083408,-1.3348169675988968,0.11561847671420634,69144.0,-0.38900882795824526,1.02,-0.1923002762359031,1.02,69144.0
2011,phi,-0.24446130517216047,-0.011249226642251609,-0.43608448195187843,-0.6414960643497905,69144.0,-0.38900882795824526,1.02,-0.1923002762359031,1.02,69144.0
2012,phi,-1.4851024289208747,-1.3161595171434366,1.3613804893421588,-0.6414960643497905,69144.0,-0.38900882795824526,1.02,-0.1923002762359031,1.02,69144.0
2013,phi,0.5826327773269824,0.6412059186083408,-1.3348169675988968,0.11561847671420634,69144.0,-0.38900882795824526,1.02,-0.1923002762359031,1.03,69596.0
2014,phi,1.8232739010756964,0.6412059186083408,-0.43608448195187843,-0.6414960643497905,69596.0,-0.41861671308104637,1.03,-0.1923002762359031,1.03,69483.0
2015,phi,0.16908573607741093,-0.3374767992675478,-0.43608448195187843,-0.6414960643497905,69483.0,-0.4334283660291961,1.03,-0.1923002762359031,1.03,69596.0
2016,phi,0.16908573607741093,-0.3374767992675478,1.3613804893421588,-0.6414960643497905,69596.0,-0.41861671308104637,1.03,-0.1923002762359031,1.0,69596.0
2017,phi,0.9961798185765537,1.6198886364842293,-1.3348169675988968,3.1440766409701935,69596.0,-0.1449445541661378,1.0,-0.1923002762359031,1.0,69696.0
2018,phi,0.5826327773269824,0.3149783459830446,-0.43608448195187843,0.8727330177782031,69696.0,-0.1314436669656112,1.0,-0.1923002762359031,1.001,69783.0
2006,pit,0.16908573607741093,-0.011249226642251609,0.4626480036951401,-0.6414960643497905,62432.0,-0.7609450341688303,0.96,-0.1923002762359031,0.96,62084.0
2007,pit,0.9961798185765537,0.6412059186083408,-1.3348169675988968,0.11561847671420634,62084.0,-0.8098857502707392,0.96,-0.1923002762359031,0.97,62890.0
2008,pit,-0.24446130517216047,1.2936610638589332,-1.3348169675988968,3.1440766409701935,62890.0,-0.7877148345630026,0.97,-0.1923002762359031,0.98,63485.0
2009,pit,0.16908573607741093,0.3149783459830446,0.4626480036951401,-0.6414960643497905,63485.0,-0.7950646232504346,0.98,-0.1923002762359031,0.97,63083.0
2010,pit,0.16908573607741093,1.2936610638589332,-1.3348169675988968,2.3869620999061967,63083.0,-0.7608522445660789,0.97,-0.1923002762359031,0.97,63034.0
2011,pit,1.4097268598261252,1.2936610638589332,-0.43608448195187843,0.11561847671420634,63034.0,-0.7676722803684065,0.97,-0.1923002762359031,0.94,61141.0
2012,pit,-0.6580083464217319,-0.011249226642251609,0.4626480036951401,-0.6414960643497905,61141.0,-0.7595566450595569,0.94,-0.1923002762359031,0.88,57311.0
2013,pit,-0.6580083464217319,-0.011249226642251609,-0.43608448195187843,-0.6414960643497905,57311.0,-0.7484158017289485,0.88,-0.1923002762359031,0.96,62226.0
2014,pit,0.5826327773269824,0.967433491233637,-1.3348169675988968,0.11561847671420634,62226.0,-0.7899156879532949,0.96,-0.1923002762359031,0.98,64356.0
2015,pit,-0.24446130517216047,0.6412059186083408,-0.43608448195187843,0.8727330177782031,64356.0,-0.6750720441518767,0.98,-0.1923002762359031,0.99,64312.0
2016,pit,0.9961798185765537,0.967433491233637,-1.3348169675988968,1.6298475588421997,64312.0,-0.7706274886257748,0.99,-0.1923002762359031,0.91,62471.0
2017,pit,2.6503679835748395,1.6198886364842293,-1.3348169675988968,0.8727330177782031,62471.0,-0.27273712778202436,0.91,-0.1923002762359031,0.93,63456.0
2018,pit,1.8232739010756964,0.4780921322956927,-0.43608448195187843,-0.6414960643497905,63456.0,-0.32906181458209455,0.93,-0.1923002762359031,0.91,62237.0
2006,sfo,-0.24446130517216047,-0.3374767992675478,0.4626480036951401,-0.6414960643497905,68150.0,-0.05560486884372508,0.97,-1.7231612988197613,0.97,68028.0
2007,sfo,-0.6580083464217319,-0.9899319445181402,0.4626480036951401,-0.6414960643497905,68028.0,-0.07258536614748021,0.97,-1.7231612988197613,0.96,67512.0
2008,sfo,-1.0715553876713033,-0.3374767992675478,-0.43608448195187843,-0.6414960643497905,67512.0,-0.04652308647429888,0.96,-1.7231612988197613,0.99,69732.0
2009,sfo,0.5826327773269824,-0.011249226642251609,-0.43608448195187843,-0.6414960643497905,69732.0,-0.03148800754644221,0.99,-1.7231612988197613,0.99,69732.0
2010,sfo,-0.6580083464217319,-0.6637043718928439,0.4626480036951401,-0.6414960643497905,69732.0,-0.03148800754644221,0.99,-1.7231612988197613,0.99,69732.0
2011,sfo,2.2368209423252683,1.6198886364842293,-1.3348169675988968,1.6298475588421997,69732.0,-0.03148800754644221,0.99,-1.7231612988197613,0.99,69732.0
2012,sfo,2.2368209423252683,1.130547277546285,-1.3348169675988968,2.3869620999061967,69732.0,-0.03148800754644221,0.99,-1.7231612988197613,0.99,69732.0
2013,sfo,2.2368209423252683,1.2936610638589332,-0.43608448195187843,1.6298475588421997,69732.0,-0.03148800754644221,0.99,-1.7231612988197613,1.03,70774.0
2014,sfo,-0.24446130517216047,-0.011249226642251609,0.4626480036951401,-0.6414960643497905,70774.0,-0.2642085080109457,1.03,-1.7231612988197613,1.03,70799.0
2015,sfo,-0.6580083464217319,-0.9899319445181402,1.3613804893421588,-0.6414960643497905,70799.0,-0.2609315936418859,1.03,-1.7231612988197613,1.02,70178.0
2016,sfo,-1.4851024289208747,-1.9686146623940288,1.3613804893421588,-0.6414960643497905,70178.0,-0.2521468930038886,1.02,-1.7231612988197613,1.02,70144.0
2017,sfo,-0.6580083464217319,-0.6637043718928439,1.3613804893421588,-0.6414960643497905,70144.0,-0.2566471887373968,1.02,-1.7231612988197613,1.01,69148.0
2018,sfo,-0.24446130517216047,-1.3161595171434366,0.4626480036951401,-0.6414960643497905,69148.0,-0.2978601474524183,1.01,-1.7231612988197613,1.026,70305.0
2006,sea,0.16908573607741093,0.3149783459830446,-1.3348169675988968,0.8727330177782031,67977.0,-0.5434748609289765,1.02,-0.7025872837638559,1.02,68193.0
2007,sea,0.9961798185765537,0.6412059186083408,-1.3348169675988968,0.8727330177782031,68193.0,-0.5148847468572735,1.02,-0.7025872837638559,1.02,67995.0
2008,sea,-0.6580083464217319,-1.3161595171434366,0.4626480036951401,-0.6414960643497905,67995.0,-0.5410923514230018,1.02,-0.7025872837638559,1.01,67392.0
2009,sea,-1.4851024289208747,-0.9899319445181402,0.4626480036951401,-0.6414960643497905,67392.0,-0.5325884437308811,1.01,-0.7025872837638559,1.0,66992.0
2010,sea,-1.4851024289208747,-0.3374767992675478,-1.3348169675988968,0.8727330177782031,66992.0,-0.49650765686785053,1.0,-0.7025872837638559,0.99,66413.0
2011,sea,0.5826327773269824,-0.3374767992675478,0.4626480036951401,-0.6414960643497905,66413.0,-0.484108660259043,0.99,-0.7025872837638559,1.01,67946.0
2012,sea,0.9961798185765537,0.967433491233637,-0.43608448195187843,0.8727330177782031,67946.0,-0.4585340723537354,1.01,-0.7025872837638559,1.02,68197.0
2013,sea,0.9961798185765537,1.6198886364842293,-1.3348169675988968,3.1440766409701935,68197.0,-0.5143553003003896,1.02,-0.7025872837638559,1.0,68412.0
2014,sea,0.5826327773269824,1.2936610638589332,-1.3348169675988968,2.3869620999061967,68412.0,-0.30479505862037276,1.0,-0.7025872837638559,1.03,69020.0
2015,sea,1.4097268598261252,0.6412059186083408,-0.43608448195187843,0.8727330177782031,69020.0,-0.4941168201441853,1.03,-0.7025872837638559,1.03,69073.0
2016,sea,1.4097268598261252,0.8043197049209888,-1.3348169675988968,0.8727330177782031,69073.0,-0.4871697616817803,1.03,-0.7025872837638559,1.03,68976.0
2017,sea,0.9961798185765537,0.3149783459830446,-0.43608448195187843,-0.6414960643497905,68976.0,-0.4998841894337302,1.03,-0.7025872837638559,1.0,69001.0
2018,sea,-0.24446130517216047,0.6412059186083408,-0.43608448195187843,0.11561847671420634,69001.0,-0.2252748330092711,1.0,-0.7025872837638559,1.004,68990.0
2006,tam,-0.24446130517216047,-1.3161595171434366,1.3613804893421588,-0.6414960643497905,65582.0,-0.6868701663952758,1.0,-0.1923002762359031,1.0,65316.0
2007,tam,-1.0715553876713033,0.3149783459830446,-1.3348169675988968,0.11561847671420634,65316.0,-0.7227825263486765,1.0,-0.1923002762359031,0.98,64511.0
2008,tam,0.16908573607741093,0.3149783459830446,0.4626480036951401,-0.6414960643497905,64511.0,-0.6537186001102252,0.98,-0.1923002762359031,0.96,62991.0
2009,tam,-1.4851024289208747,-1.6423870897687327,1.3613804893421588,-0.6414960643497905,62991.0,-0.6823304930740987,0.96,-0.1923002762359031,0.75,49314.0
2010,tam,-1.0715553876713033,0.6412059186083408,0.4626480036951401,-0.6414960643497905,49314.0,-0.6639186581543804,0.75,-0.1923002762359031,0.86,56614.0
2011,tam,-1.0715553876713033,-1.3161595171434366,1.3613804893421588,-0.6414960643497905,56614.0,-0.6533565687258746,0.86,-0.1923002762359031,0.84,55102.0
2012,tam,-0.24446130517216047,-0.3374767992675478,1.3613804893421588,-0.6414960643497905,55102.0,-0.6847614563944309,0.84,-0.1923002762359031,0.9,58818.0
2013,tam,-0.6580083464217319,-1.3161595171434366,1.3613804893421588,-0.6414960643497905,58818.0,-0.7177421951271482,0.9,-0.1923002762359031,0.91,59659.0
2014,tam,-1.0715553876713033,-1.9686146623940288,1.3613804893421588,-0.6414960643497905,59659.0,-0.689929378418077,0.91,-0.1923002762359031,0.94,61560.0
2015,tam,0.5826327773269824,-0.6637043718928439,1.3613804893421588,-0.6414960643497905,61560.0,-0.6993771584955064,0.94,-0.1923002762359031,0.92,60624.0
2016,tam,-0.6580083464217319,0.3149783459830446,-0.43608448195187843,-0.6414960643497905,60624.0,-0.6445243401932766,0.92,-0.1923002762359031,0.91,59952.0
2017,tam,-0.6580083464217319,-0.9899319445181402,1.3613804893421588,-0.6414960643497905,59952.0,-0.6464594888603374,0.91,-0.1923002762359031,0.83,54356.0
2018,tam,-1.0715553876713033,-0.9899319445181402,1.3613804893421588,-0.6414960643497905,54356.0,-0.699404845523861,0.83,-0.1923002762359031,0.7909999999999999,51898.0
2006,oti,-1.0715553876713033,-0.011249226642251609,-0.43608448195187843,-0.6414960643497905,69143.0,-0.47799440144841043,1.03,-0.1923002762359031,1.03,69143.0
2007,oti,-0.24446130517216047,0.6412059186083408,0.4626480036951401,0.11561847671420634,69143.0,-0.47799440144841043,1.03,-0.1923002762359031,1.0,69143.0
2008,oti,1.8232739010756964,1.6198886364842293,-1.3348169675988968,0.8727330177782031,69143.0,-0.2061035731845233,1.0,-0.1923002762359031,1.0,69143.0
2009,oti,0.16908573607741093,-0.011249226642251609,0.4626480036951401,-0.6414960643497905,69143.0,-0.2061035731845233,1.0,-0.1923002762359031,1.0,69143.0
2010,oti,0.16908573607741093,-0.6637043718928439,1.3613804893421588,-0.6414960643497905,69143.0,-0.2061035731845233,1.0,-0.1923002762359031,1.0,69143.0
2011,oti,-1.4851024289208747,0.3149783459830446,-0.43608448195187843,-0.6414960643497905,69143.0,-0.2061035731845233,1.0,-0.1923002762359031,1.0,69143.0
2012,oti,-1.4851024289208747,-0.6637043718928439,0.4626480036951401,-0.6414960643497905,69143.0,-0.2061035731845233,1.0,-0.1923002762359031,1.0,69143.0
2013,oti,-1.0715553876713033,-0.3374767992675478,-0.43608448195187843,-0.6414960643497905,69143.0,-0.2061035731845233,1.0,-0.1923002762359031,1.0,69143.0
2014,oti,-1.4851024289208747,-1.9686146623940288,1.3613804893421588,-0.6414960643497905,69143.0,-0.2061035731845233,1.0,-0.1923002762359031,0.9,62304.0
2015,oti,-0.6580083464217319,-1.6423870897687327,1.3613804893421588,-0.6414960643497905,62304.0,-0.19480783089341341,0.9,-0.1923002762359031,0.94,64659.0
2016,oti,0.5826327773269824,0.3149783459830446,-0.43608448195187843,-0.6414960643497905,64659.0,-0.2542787602568673,0.94,-0.1923002762359031,0.95,65651.0
2017,oti,0.9961798185765537,0.3149783459830446,-0.43608448195187843,0.8727330177782031,65651.0,-0.21105626706808356,0.95,-0.1923002762359031,0.93,64520.0
2018,oti,-0.24446130517216047,0.3149783459830446,0.4626480036951401,-0.6414960643497905,64520.0,-0.17460005134166015,0.93,-0.1923002762359031,0.933,64509.0
2006,was,-0.6580083464217319,-0.9899319445181402,1.3613804893421588,-0.6414960643497905,87631.0,1.3130719922264378,1.09,-0.1923002762359031,1.1,88090.0
2007,was,0.16908573607741093,0.3149783459830446,0.4626480036951401,0.11561847671420634,88090.0,1.2707339306134438,1.1,-0.1923002762359031,0.97,88604.0
2008,was,0.16908573607741093,-0.011249226642251609,1.3613804893421588,-0.6414960643497905,88604.0,2.7912729332137096,0.97,-0.1923002762359031,0.93,84794.0
2009,was,-0.6580083464217319,-1.3161595171434366,1.3613804893421588,-0.6414960643497905,84794.0,2.7685933583731392,0.93,-0.1923002762359031,0.91,83172.0
2010,was,-0.24446130517216047,-0.6637043718928439,1.3613804893421588,-0.6414960643497905,83172.0,2.7984921682410673,0.91,-0.1923002762359031,0.84,76921.0
2011,was,-1.0715553876713033,-0.9899319445181402,1.3613804893421588,-0.6414960643497905,76921.0,2.8220939939423526,0.84,-0.1923002762359031,0.87,79654.0
2012,was,0.5826327773269824,0.6412059186083408,-1.3348169675988968,0.11561847671420634,79654.0,2.8198937262007195,0.87,-0.1923002762359031,0.84,77220.0
2013,was,-0.24446130517216047,-1.6423870897687327,1.3613804893421588,-0.6414960643497905,77220.0,2.8701507233823262,0.84,-0.1923002762359031,0.85,77964.0
2014,was,-0.6580083464217319,-1.3161595171434366,1.3613804893421588,-0.6414960643497905,77964.0,2.8423093980125005,0.85,-0.1923002762359031,0.9,76209.0
2015,was,-1.0715553876713033,0.3149783459830446,-1.3348169675988968,0.11561847671420634,76209.0,1.8910792415879465,0.9,-0.1923002762359031,0.96,78304.0
2016,was,0.5826327773269824,0.1518645596703965,0.4626480036951401,-0.6414960643497905,78304.0,1.4712016496515694,0.96,-0.1923002762359031,0.88,75175.0
2017,was,-0.24446130517216047,-0.3374767992675478,0.4626480036951401,-0.6414960643497905,75175.0,1.9922642999779538,0.88,-0.1923002762359031,0.74,61028.0
2018,was,-0.6580083464217319,-0.3374767992675478,0.4626480036951401,-0.6414960643497905,61028.0,1.593196152913982,0.74,-0.1923002762359031,0.799,65488.0
